year,title,link,DONE
1765,[Устав о винокурении],https://www.prlib.ru/item/394504,0
1765,"Стат канцелярии Правительствующаго сената Межевой экспедиции, Губернской межевой канцелярии, провинциальным конторам и землемерам ныне не перьвой случай",https://www.prlib.ru/item/713801,0
1765,Инструкция Слободской губернии губернатору с губернскою и провинциальными канцеляриями.,https://www.prlib.ru/item/910716,0
1765,План и Устав Вольнаго экономическаго общества к приращению в России земледелия и домостроительства,https://www.prlib.ru/item/713082,0
1765,Воинский календарь на 1765 год,https://www.prlib.ru/item/403415,0
1765,О торгах за Каспийское море древних средних и новейших времен,https://www.prlib.ru/item/353864,0
1765,Главы к Воинскому уставу о полевой службе,https://www.prlib.ru/item/714818,0
1765,"Генеральная геометрия или Общее измерение протяжения составляющее теорию и практику оной науки. Кн. 1. Содержащая в себе елементы геометрии, плоской тригонометрии и сферики",https://www.prlib.ru/item/1709019,0
1765,"Указ о докладывании Сенату и ее императорскиму величеству, [если усмотрят коллегии в двух равных делах разные Сената решения]",https://www.prlib.ru/item/459651,0
1765,Краткое руководство к красноречию,https://www.prlib.ru/item/811380,0
1766,Устав Имп. Шляхетнаго сухопутнаго кадетскаго корпуса учрежденнаго в Санктпетербурге для воспитания и обучения благороднаго российскаго юношества.,https://www.prlib.ru/item/713049,0
1766,Стат Придворной конюшни,https://www.prlib.ru/item/714582,0
1766,Ее императорского величества самодержицы всероссийской великой государыни императрицы Екатерины Алексеевны Регламент о управлении адмиралтейств и флотов. Ч. 1. Содержащая должности государственной адмиралтейств коллегии ее экспедиций и всех находящихся при адмиралтействе чинов,https://www.prlib.ru/item/1288550,0
1766,"Тариф о зборе пошлин в портовых и пограничных таможнях, с привозных и отвозных товаров",https://www.prlib.ru/item/372723,0
1766,Инструкция коннаго полку полковнику,https://www.prlib.ru/item/713553,0
1766,[Штат Главной провиантской канцелярии и ее конторы и ведомости провиантских магазинов.,https://www.prlib.ru/item/714580,0
1766,Инструкция всем магистратам данная в 1724 году из Главнаго магистрата,https://www.prlib.ru/item/413681,0
1766,"Наставление Правительствующаго сената из Межевой експедиции определенным к государственному земель размежеванию землемерам,",https://www.prlib.ru/item/713209,0
1766,Генеральное учреждение,https://www.prlib.ru/item/903506,0
1766,"Контракт постановленный в Правителствующем Сенате о содержании по силе именнаго ея императорскаго величества высочайшаго указа в Санктпетербурге и в Москве с подчиненными местами питейных и прочих нижеписанных зборов в компании надворному советнику Семену Федорову сыну Роговикову, коллежским ассессорам, Филипу Фадееву сыну Угримову, Александре Филипову сыну Угримову, и Димитрию Иванову сыну Папанелопулу, да к тому в прибавок, кто впредь от них в товарищество представлены будут, с будущаго 1767 года, впредь четыре года, то есть по 1771 й год, на нижеследующих кондициях",https://www.prlib.ru/item/713059,0
1766,"Древняя российская история от начала российскаго народа до кончины великаго князя Ярослава Перваго или до 1054 года,",https://www.prlib.ru/item/408112,0
1766,Воинский календарь на 1766 год,https://www.prlib.ru/item/714463,0
1766,Инструкция межевым губернским канцеляриям и провинциальным конторам.,https://www.prlib.ru/item/715088,0
1766,[Указ о проходе барок чрез Вышневолоцкие слюзы безостановочно],https://www.prlib.ru/item/394494,0
1766,Устав Императорскаго Шляхетнаго сухопутнаго кадетскаго корпуса,https://www.prlib.ru/item/714442,0
1766,Инструкция землемерам к генеральному всей Империи нашей земель размежеванию,https://www.prlib.ru/item/903564,0
1766,"Указ о начатии межевания в Московской губернии, и о приглашении владельцев к надлежащим по сему случаю с их стороны приуготовлениям",https://www.prlib.ru/item/459653,0
1766,"Сравнение жития и дел разных, а особливо восточных и индийских великих героев и знаменитых мужей,. Ч. 1",https://www.prlib.ru/item/1351642,0
1766,[Штат Главной провиантской канцелярии и ее конторы и ведомости провиантских магазинов.,https://www.prlib.ru/item/713152,0
1766,"Разсуждения служащия руководством к новому установлению Шляхетнаго кадетскаго корпуса, сколько принадлежит до воинской части онаго",https://www.prlib.ru/item/713044,0
1767,"Российская история жизни всех древних от самаго начала России государей, все великия и вечной достойныя памяти императора Петра Великаго действия, его наследниц и наследников ему последование и описание в Севере златаго века во время царствования Екатерины Великой в себе заключающая.. Т.1",https://www.prlib.ru/item/442173,0
1767,Правда руская данная в одиннатцатом веке от великих князей Ярослава Владимирича и сына его Изяслава Ярославича,https://www.prlib.ru/item/438749,0
1767,"Указы всепресветлейшей, державнейшей, великой государыни императрицы Екатерины Алексеевны самодержицы всероссийской,",https://www.prlib.ru/item/459709,0
1767,Наказ Коммиссии о составлении проекта новаго уложения,https://www.prlib.ru/item/903565,0
1767,"Сочинение о варягах автора Феофила Сигефра Беэра, бывшаго профессора восточной истории, и восточных языков, при Императорской Академии наук",https://www.prlib.ru/item/370807,0
1767,"Библиотека российская историческая,. Ч. 1. [Летопись Несторова с продолжателями по Кенигсбергскому списку, до 1206 года]",https://www.prlib.ru/item/398978,0
1767,Учреждение Императорскаго Воспитательнаго для приносных детей дома и госпиталя для бедных родильниц в столичном городе Москве. Ч.1,https://www.prlib.ru/item/713414,0
1767,"Инструкция Правительствующаго Cената из Межевой экспедиции землемерам отправляемым по указам, челобитьям и требованиям на собственном тех владений, чьи земли, содержании, для особливаго оных земель от других прикосновенных к ним владельческих дач обмежевания, принадлежащая до сведения и исполнения, как тех правительств, от которых сии землемеры отправлены, так и владельцов.",https://www.prlib.ru/item/467870,0
1767,Географическое описание реки Волги от Твери до Дмитревска для путешествия ея императорскаго величества по оной реке,https://www.prlib.ru/item/406204,0
1767,"Табель о рангах всех чинов, воинских, статских и придворных, которые в котором классе чины, и которые в одном классе, те имеют по старшинству времени, вступления в чин между собою, однакож воинские выше прочих, хотяб и старее кто в том классе пожалован был",https://www.prlib.ru/item/714357,0
1767,Юности честное зерцало или Показание к житейскому обхождению,https://www.prlib.ru/item/463992,0
1767,Руская летопись по Никонову списку. Ч. 1. До 1094 года,https://www.prlib.ru/item/362375,0
1767,Описание дороги от Санктпетербурга до Москвы,https://www.prlib.ru/item/434704,0
1767,"География российская и соседственных с Россиею областей около 947 году, из книг северных писателей выбрана автора Беэра, бывшаго ориентальной истории и языков профессора при Имп. Академии наук",https://www.prlib.ru/item/406213,0
1768,"Судебник царя и великаго князя Ивана Васильевича, законы из Юстиниановых книг, указы дополнительные к судебнику и таможенный устав царя и великаго князя Ивана Васильевича",https://www.prlib.ru/item/1342460,0
1768,Пехотный строевой устав,https://www.prlib.ru/item/713040,0
1768,"Судебник царя и великаго князя Ивана Васильевича, законы из Юстиниановых книг, указы дополнительные к судебнику и таможенный устав царя и великаго князя Ивана Васильевича",https://www.prlib.ru/item/372571,0
1768,"Слово о прямом и ближайшем способе к научению юриспруденции,",https://www.prlib.ru/item/806367,0
1768,Трактат вечный между Всероссийскою империею и Речью Посполитою Польскою,https://www.prlib.ru/item/712858,0
1768,Штат Святейшаго синода с Московскою онаго конторою,https://www.prlib.ru/item/462979,0
1768,"История российская с самых древнейших времен неусыпными трудами через тритцать лет собранная и описанная покойным тайным советником и астраханским губернатором, Василием Никитичем Татищевым. Кн.1, ч.1",https://www.prlib.ru/item/690073,0
1768,"Устав воспитания двух сот благородных девиц учрежденнаго Ея Величеством Государынею Императрицею Екатериною Второю самодержицею Всеросийскою материю отечества и протчая, и протчая, и протчая",https://www.prlib.ru/item/459873,0
1768,"Имянной список господам депутатам, выбранным в Коммиссию о сочинении проэкта новаго уложения, кто из котораго места выбраны, и кто кому имянно здали, также в разныя учрежденныя от большаго собрания частныя коммиссии определены и ныне действительно находятся генваря по 1 число, 1768 году.",https://www.prlib.ru/item/714819,0
1768,"Наказ Коммиссии, о составлении проекта новаго уложения",https://www.prlib.ru/item/428551,0
1768,"Описание древняго славенскаго языческаго баснословия,",https://www.prlib.ru/item/713083,0
1768,Трактат вечный между Всероссийскою империею и Речью Посполитою Польскою,https://www.prlib.ru/item/457699,0
1768,"Российская история жизни всех древних от самаго начала России государей, все великия и вечной достойныя памяти императора Петра Великаго действия, его наследниц и наследников ему последование и описание в Севере златаго века во время царствования Екатерины Великой в себе заключающая.. Т.2",https://www.prlib.ru/item/442175,0
1769,Чин освящения знаков ордена святаго великомученика и победоносца Георгия,https://www.prlib.ru/item/711432,0
1769,"Духовная церемония производившаяся во время всевожделеннейшаго присудствия ея императорскаго величества великия государыни премудрейшия монархини и попечительнейшия матери Екатерины Вторыя в Казане,",https://www.prlib.ru/item/408148,0
1769,Статуты военнаго ордена святаго великомученика и победоносца Георгия.,https://www.prlib.ru/item/714321,0
1769,"Российская история жизни всех древних от самаго начала России государей, все великия и вечной достойныя памяти императора Петра Великаго действия, его наследниц и наследников ему последование и описание в Севере златаго века во время царствования Екатерины Великой в себе заключающая.. Т.3",https://www.prlib.ru/item/442174,0
1769,"Повсядневных дворцовых времени государей царей и великих князей Михаила Феодоровича, и Алексея Михайловича, записок. Ч. 1",https://www.prlib.ru/item/726088,0
1769,Спарта,https://www.prlib.ru/item/1804187,0
1769,Учреждение Санктпетербургскому и Московскому банкам для вымена государственных ассигнации.,https://www.prlib.ru/item/713137,0
1769,"Царственная книга, то есть Летописец царствования царя Иоанна Васильевича, от 7042 году до 1761,",https://www.prlib.ru/item/903561,0
1769,"История российская с самых древнейших времен неусыпными трудами через тритцать лет собранная и описанная покойным тайным советником и астраханским губернатором, Василием Никитичем Татищевым. Кн. 1, ч. 2",https://www.prlib.ru/item/690082,0
1769,"Повсядневных дворцовых времени государей царей и великих князей Михайла Феодоровича и Алексея Михайловича, записок часть первая-[вторая]",https://www.prlib.ru/item/714484,0
1769,Учреждение Санктпетербургскому и Московскому банкам для вымена государственных ассигнаций.,https://www.prlib.ru/item/903635,0
1769,Краткое описание древнейшаго и новейшаго состояния Оттоманской Порты,https://www.prlib.ru/item/713163,0
1769,Учреждение особливаго училища при Воскресенском Новодевичьем монастыре для воспитания малолетних девушек,https://www.prlib.ru/item/811367,0
1769,"Наставление от предводителя Второй армии войску ему порученному, каким образом поступать по расположении на зимния квартиры, к заграждению границ в предохранение ему вверенных, при случае неприятельскаго приближения и нападения на учрежденныя кордоны, как форпостам так линиею, а позадь оной и из войск расположенными, сочиненное им в Польше в лагере при деревне Покатилове 1769 года октября 24 дня",https://www.prlib.ru/item/715091,0
1769,"Брак души благочестивыя, небесному жениху Христу сыну Божию уневестившияся,",https://www.prlib.ru/item/713061,0
1769,"Российская универсальная грамматика, или Всеобщее писмословие,",https://www.prlib.ru/item/362192,0
1770,"Начальныя основания вексельнаго права,",https://www.prlib.ru/item/899325,0
1770,"Славенския древности, или Приключения славенских князей",https://www.prlib.ru/item/713085,0
1770,Наказ ея императорскаго величества Екатерины Вторыя самодержицы всероссийския данный Коммиссии о сочинении проекта новаго уложения,https://www.prlib.ru/item/428550,0
1770,История российская от древнейших времян.. Т. 1. От начала до кончины великаго князя Ярослава Владимеровича,https://www.prlib.ru/item/416893,0
1770,Известия византийских историков. Ч.1. О славянах,https://www.prlib.ru/item/711087,0
1770,Журнал военных действий армей ея императорскаго величества 1769-[1771] года,https://www.prlib.ru/item/714352,0
1770,"Наставление от предводителя Второй армии, генерал-аншефа, сенатора и кавалера графа Панина войску ему врученному, на предводительство в наступательныя действия противу войска турецкаго,",https://www.prlib.ru/item/715092,0
1770,"Журнал или Поденная записка, блаженныя и вечнодостойныя памяти государя императора Петра Великаго с 1698 года, даже до заключения Нейштатскаго мира.. Ч. 1",https://www.prlib.ru/item/408595,0
1770,"Существенное изображение естества народных обществ и всякаго рода законов,",https://www.prlib.ru/item/372642,0
1771,"Самуила Георга Гмелина, доктора врачебной науки, Императорской Академии наук, Лондонскаго, Гарлемскаго и Вольнаго экономическаго общества члена Путешествие по России для изследования трех царств естества. Ч. 1. Путешествие из Санктпетербурга до Черкаска, главнаго города донских козаков в 1768 и 1769 годах",https://www.prlib.ru/item/1333268,0
1771,"Надпись на завоевание крымских городов и на покорение их под Российскую державу, II армии главным предводителем, генералом и кавалером князем Василием Михайловичем Долгоруковым в 1771 году",https://www.prlib.ru/item/428523,0
1771,Опыт российской географии,https://www.prlib.ru/item/434875,0
1771,Наказ ея императорскаго величества Екатерины II учрежденной Коммиссии о составлении проекта новаго уложения,https://www.prlib.ru/item/428549,0
1771,"Сокращенное описание жизни Петра Великаго, императора всея России.",https://www.prlib.ru/item/714345,0
1771,Чесмесский бой,https://www.prlib.ru/item/1918956,0
1771,Табель о рангах,https://www.prlib.ru/item/714358,0
1771,Путешествие его величества в Париж,https://www.prlib.ru/item/441226,0
1771,Топографическия известия служащия для полнаго географическаго описания Российской империи,https://www.prlib.ru/item/457666,0
1771,Наставление экономическим правлениям,https://www.prlib.ru/item/713200,0
1771,"Российской Целлариус, или Этимологической российской лексикон,",https://www.prlib.ru/item/362264,0
1771,"Самуила Георга Гмелина, доктора врачебной науки, Императорской Академии наук, Лондонскаго, Гарлемскаго и Вольнаго экономическаго Санктпетербургскаго общества члена Путешествие по России для изследования трех царств естества. Ч. 1. Путешествие из Санктпетербурга до Черкаска, главнаго города донских козаков в 1768 и 1769 годах",https://www.prlib.ru/item/715004,0
1771,"Летопись о многих мятежах и о разорении Московскаго государства от внутренних и внешних неприятелей и от прочих тогдашних времен многих случаев, по преставлении царя Ивана Васильевича; а паче о межгосударствовании по кончине царя Феодора Иоанновича, и о учиненном исправлении книг в царствовании благовернаго государя царя Алексея Михайловича в 7163/1655 году.",https://www.prlib.ru/item/342707,0
1772,"Почтовое учреждение для двух белоруских губерний, Псковской и Могилевской.",https://www.prlib.ru/item/714505,0
1772,Царственной летописец,https://www.prlib.ru/item/910717,0
1772,"Генеральнаго плана Императорскаго Воспитательнаго дома исполнительное учреждение вдовьей, ссудной и сохранной казны, в пользу всего общества",https://www.prlib.ru/item/714664,0
1772,Житие и славныя дела государя императора Петра Великаго самодержца всероссийскаго. Ч. 1,https://www.prlib.ru/item/408477,0
1772,Опыт историческаго словаря о российских писателях.,https://www.prlib.ru/item/355154,0
1772,Дневныя записки путешествия доктора и Академии наук адъюнкта Ивана Лепехина по разным провинциям Российскаго государства.... [Ч. 1]. ... 1768 и 1769 году,https://www.prlib.ru/item/407619,0
1772,"Правила о произношении российских букв, и о исправном техже в новейшем гражданском письме употреблении, или о правописании, собранныя из российских грамматик",https://www.prlib.ru/item/360089,0
1772,"Житие Петра Великаго императора и самодержца всероссийскаго, отца отечества",https://www.prlib.ru/item/738675,0
1772,Житие и славныя дела государя императора Петра Великаго самодержца всероссийскаго. [Ч. 2],https://www.prlib.ru/item/408476,0
1772,Непостижимость судьбы,https://www.prlib.ru/item/706872,0
1772,Дневныя записки путешествия доктора и Академии наук адъюнкта Ивана Лепехина по разным провинциям Российскаго государства.... [Ч.2]. ... в 1770 году,https://www.prlib.ru/item/407620,0
1772,"Журнал или Поденная записка, блаженныя и вечнодостойныя памяти государя императора Петра Великаго с 1698 года, даже до заключения Нейштатскаго мира.. Ч. 2. Ч. 2",https://www.prlib.ru/item/408596,0
1773,"Сказание о морском сражении, происходившем между россиянами и турками при бреге Натолии июня 24. 25 и 26. 1770 года. выбранное из достовернейших записок.",https://www.prlib.ru/item/713054,0
1773,Объявление и прошение касающияся до собрания разных языков в примерах,https://www.prlib.ru/item/354593,0
1773,Слово похвальное великому государю Борису Федоровичу Годунову,https://www.prlib.ru/item/955083,0
1773,"Записка путешествия генерала фелдмаршала российских войск, тайнаго советника и кавалера малтийскаго, с. апостола Андрея, Белаго орла и прусскаго ордена, графа Бориса Петровича Шереметева, в тогдашния времена бывшаго ближняго боярина и наместника Вятского, в европейския государства в Краков, в Вену, в Венецию, в Рим и на Малтийский остров,",https://www.prlib.ru/item/411897,0
1773,"Краткия правила российской грамматики,",https://www.prlib.ru/item/341399,0
1773,"История российская с самых древнейших времен неусыпными трудами через тритцать лет собранная и описанная покойным тайным советником и астраханским губернатором, Василием Никитичем Татищевым. Кн. 2",https://www.prlib.ru/item/690085,0
1773,"Краткия географическия, политическия и историческия известия о Малой России,",https://www.prlib.ru/item/425586,0
1773,"Поход боярина и большаго полку воеводы Алексея Семеновича Шеина к Азову, взятие сего и Лютика города и торжественное оттуды с победоносным воинством возвращение в Москву",https://www.prlib.ru/item/713071,0
1773,"Три разсуждения о трех главнейших древностях российских, а именно: I. О первенстве словенскаго языка пред тевтоническим. II. О первоначалии россов. III. О варягах руссах славянскаго звания, рода и языка.",https://www.prlib.ru/item/375783,0
1773,"Духовная тайнаго советника и астраханскаго губернатора Василия Никитича Татищева,",https://www.prlib.ru/item/714362,0
1773,"Древняя российская идрография,",https://www.prlib.ru/item/408111,0
1773,"Штат Придворной Обер Егермейстерской канцелярии с ея конторою, которой иметь равенство с коллегиями, и сколько содержать разнаго звания чинов, охот, зверей, лошадей и на что определяется годовая сумма, которую в два годовые срока, то есть в генваре и июле месяцах получать из нижеписанных присутственных мест.",https://www.prlib.ru/item/462978,0
1773,Инструкция [сотскому],https://www.prlib.ru/item/713069,0
1773,"Записка путешествия генерала фелдмаршала российских войск, тайнаго советника и кавалера малтийскаго, с. апостола Андрея, Белаго орла и прусскаго ордена, графа Бориса Петровича Шереметева, в тогдашния времена бывшаго ближняго боярина и наместника Вятского, в европейския государства в Краков, в Вену, в Венецию, в Рим и на Малтийский остров,",https://www.prlib.ru/item/1307182,0
1773,"П.С.Палласа, доктора медицины, профессора натуральной истории и члена Российской императорской Академии наук, и Санктпетербургскаго Вольнаго экономическаго общества, также Римской императорской академии изпытателей естества и Королевскаго Аглинскаго ученаго собрания, Путешествие по разным провинциям Российской империи. Ч. 1. [В 1768 и 1769 годах]",https://www.prlib.ru/item/714271,0
1773,"Сего 1773 года апреля 21 дня, именными ея имп. величества высочайшими указами всемилостивейшими указами всемилостивейше пожалованы в чины",https://www.prlib.ru/item/443900,0
1773,"Роспись географическим долготам и широтам мест Российской империи и смежных государств, трудами российских астрономов по небесным наблюдениям найденным.",https://www.prlib.ru/item/442167,0
1773,"Дневныя записки путешествия,",https://www.prlib.ru/item/961020,0
1773,"Географический лексикон Российскаго государства, или Словарь, описующий по азбучному порядку реки, озера, моря, горы, города, крепости, знатные монастыри, остроги, ясашныя зимовия, рудные заводы и прочия достопамятныя места обширной Российской империи,",https://www.prlib.ru/item/406194,0
1773,"Наставление, как сочинять и писать всякия письма к разным особам,. Ч. 2. Наставление, как сочинять и писать всякия письма с их примерами, притом и купеческия письма о торговле с показанием надписей на пакетах. Из разных авторов выбраны, и с разных языков переведены и сочинены",https://www.prlib.ru/item/350988,0
1774,"История российская с самых древнейших времен неусыпными трудами через тритцать лет собранная и описанная покойным тайным советником и астраханским губернатором, Василием Никитичем Татищевым. Кн. 3",https://www.prlib.ru/item/690089,0
1774,"Старой Сибири таблица I // . Сибирская история с самого открытия Сибири до завоевания сей земли российским оружием, сочиненная на немецком языке и в собрании академическом читанная членом Санктпетербургской академии наук и профессором древностей и истории, так же членом Исторического Геттингского собрания Иоганном Ебергардом Фишером",https://www.prlib.ru/item/453855,0
1774,Наставление каким образом в будущем лагере производить ученье как в пехоте так и в кавалерии С:П: легиона дано в 24 де: апреля 1774 года,https://www.prlib.ru/item/713050,0
1774,"Введение к астраханской топографии,",https://www.prlib.ru/item/322884,0
1774,"Тетрати записныя всяким писмам и делам, кому что приказано и в котором числе от его императорскаго величества Петра Великаго 1704, 1705 и 1706 годов",https://www.prlib.ru/item/456633,0
1774,"Диплом на княжеское Священныя Римския империи достоинство,",https://www.prlib.ru/item/714296,0
1774,Устав Горнаго училища основаннаго по имянному указу е. и. в. всемилостивейшия государыни Екатерины Вторыя в 28 день июня 1774 года,https://www.prlib.ru/item/713034,0
1774,"Учреждения и уставы касающиеся до воспитания и обучения в России юношества обоего пола,. Т. 2",https://www.prlib.ru/item/715011,0
1774,Объявление Сената о заключении мира с Турцией,https://www.prlib.ru/item/354595,0
1774,Сводный судебник,https://www.prlib.ru/item/679670,0
1774,"Иродианова история о римских государях, бывших после Марка Аврелия Антонина, до избрания в императоры Гордиана младшаго, в осми книгах состоящая",https://www.prlib.ru/item/1333266,0
1774,"Сибирская история с самаго открытия Сибири до завоевания сей земли российским оружием,",https://www.prlib.ru/item/365150,0
1774,История российская от древнейших времян.. Т. 3. От покорения России татарами до великаго князя Димитрия Иоанновича Донскаго,https://www.prlib.ru/item/416894,0
1774,Краткая московская летопись,https://www.prlib.ru/item/693996,0
1774,"Старой Сибири таблица II // . Сибирская история с самого открытия Сибири до завоевания сей земли российским оружием, сочиненная на немецком языке и в собрании академическом читанная членом Санктпетербургской академии наук и профессором древностей и истории, так же членом Исторического Геттингского собрания Иоганном Ебергардом Фишером",https://www.prlib.ru/item/453856,0
1774,Древняго летописца часть первая - [вторая]. Ч. 1,https://www.prlib.ru/item/713944,0
1774,"Письма Петра Великаго писанныя к генерал-фельдмаршалу, тайному советнику, малтийскому, с. апостола Андрея, Белаго орла, и прусскаго ордена кавалеру, графу Борису Петровичю Шереметеву,",https://www.prlib.ru/item/961068,0
1774,"Учреждения и уставы касающиеся до воспитания и обучения в России юношества обоего пола,. Т. 1",https://www.prlib.ru/item/714486,0
1774,Диплом на княжеское Российския империи достоинство с подтверждением римскаго императорскаго диплома,https://www.prlib.ru/item/713066,0
1774,Священная история,https://www.prlib.ru/item/713062,0
1774,Известия византийских историков. Ч. 3. О россах и варягах,https://www.prlib.ru/item/334134,0
1774,Описание происхождения дел и сокрушения злодея бунтовщика и самозванца Емельки Пугачева,https://www.prlib.ru/item/434757,0
1775,"Известия византийских историков. Ч.4. О волгарах, влахах, хазарах, команах, уцах, печенегах, венграх и о татарах",https://www.prlib.ru/item/713331,0
1775,"Примерный штат Тверской губернии, состоящей из одиннадцати уездов, а именно: Тверскаго, Кашинскаго, Колязинскаго, Новаго, Бежецкаго, Вышневолоцкаго, Осташевскаго, Ржева Володимерова, Зубцовскаго, Старицкаго и Новоторжскаго",https://www.prlib.ru/item/439475,0
1775,"Московский любопытный месяцеслов на 1776 год, и на все высокосныя лета, кроме простых,",https://www.prlib.ru/item/428253,0
1775,Трактат между ея величеством императрицею всероссийскою и его величеством королем и Речью Посполитою польскими,https://www.prlib.ru/item/711590,0
1775,"Описание всерадостнаго торжествования мира с Оттоманскою Портою, бывшаго в Москве 1775 года июля 10 и в последовавшия по том числа",https://www.prlib.ru/item/714334,0
1775,"Любопытный месяцослов на 1775 год,",https://www.prlib.ru/item/426700,0
1775,"Ода и идиллия его императорскому величеству, всепресветлейшей,державнейшей, великой государыне императрице Екатерине Алексеевне, самодержице всероссийской, и проч. и проч. и проч. при всемилостивейшем и радостнейшем ея императорскаго величества, Свято-Троицкия Сергиевы лавры посещении,",https://www.prlib.ru/item/433667,0
1775,О разуме законов. Т. 1,https://www.prlib.ru/item/717654,0
1775,Описание дороги от Москвы до Санктпетербурга,https://www.prlib.ru/item/434703,0
1775,"Описание, собранное поныне из ведомостей разных городов, сколько самозванцем и бунтовщиком Емелькою Пугачевым и его злодейскими сообщниками осквернено и разграблено божиих храмов, также побито дворянства, духовенства, мещанства и прочих званий людей, с показанием кто именно и в которых местах",https://www.prlib.ru/item/712853,0
1775,"Начальныя основания вексельнаго права, а особливо российскаго купно и швецкаго",https://www.prlib.ru/item/899324,0
1775,Имянной список Санкт Петербургскаго легиона всем состоящим ныне штаб и обер афицерам [!] как в легионном и унтер штабах так и в частях обертающимся [!],https://www.prlib.ru/item/706863,0
1775,"Ода и разныя речи и стихи Святейшему Правительствующему Всероссийскому Синоду, также и прочим покровителям и любителям наук, благоволившим посетить Московскую академию во время публичных богословских состязаний, от оной академии в засвидетельствование глубочайшего почтения и искреннейшего усердия, принесенные июля дня, 1775 года",https://www.prlib.ru/item/433668,0
1775,"Речь, говоренная графу Панину синбирскаго дворянства предводителем Похвисневым, ноября 26 дня, 1774 года, в Синбирске",https://www.prlib.ru/item/713210,0
1775,Благочестивейшия самодержавнейшия великия государыни имп. Екатерины Вторыя.. учреждения для управления губерний Всероссийския империи,https://www.prlib.ru/item/399028,0
1775,"Копия с наставления учиненнаго в конторе Московскаго государственнаго банка для дворянства учрежденным в Оренбурге, Казане и Нижнем Нове городе для роздачи в займы денег банковым экспедициям",https://www.prlib.ru/item/714655,0
